data,regione,classe_incidenza
20-05-25,Umbria,0.01-1
20-06-06,Umbria,0.01-1
20-06-08,Umbria,0.01-1
20-06-09,Umbria,0.01-1
20-06-15,Umbria,0.01-1
20-06-18,Umbria,0.01-1
20-06-22,Umbria,0.01-1
20-06-25,Umbria,0.01-1
20-06-29,Umbria,0.01-1
20-07-01,Umbria,0.01-1
20-07-02,Umbria,0.01-1
20-07-03,Umbria,0.01-1
20-07-08,Umbria,0.01-1
20-07-10,Umbria,0.01-1
20-07-11,Umbria,0.01-1
20-07-13,Umbria,0.01-1
20-07-14,Umbria,0.01-1
20-07-16,Umbria,0.01-1
20-07-17,Umbria,0.01-1
20-07-20,Umbria,0.01-1
20-07-21,Umbria,0.01-1
20-07-22,Umbria,0.01-1
20-07-23,Umbria,0.01-1
20-07-30,Umbria,0.01-1
20-07-31,Umbria,0.01-1
20-08-01,Umbria,0.01-1
20-08-03,Umbria,0.01-1
20-08-04,Umbria,0.01-1
20-08-05,Umbria,0.01-1
20-08-06,Umbria,0.01-1
20-08-08,Umbria,0.01-1
20-08-09,Umbria,0.01-1
20-08-10,Umbria,0.01-1
20-08-11,Umbria,0.01-1
20-08-12,Umbria,0.01-1
20-08-13,Umbria,0.01-1
20-02-25,Marche,0.01-1
20-02-26,Marche,0.01-1
20-02-27,Marche,0.01-1
20-02-28,Marche,0.01-1
20-02-29,Marche,0.01-1
20-03-01,Marche,0.01-1
20-04-19,Marche,0.01-1
20-04-25,Marche,0.01-1
20-05-09,Marche,0.01-1
20-05-10,Marche,0.01-1
20-05-11,Marche,0.01-1
20-05-12,Marche,0.01-1
20-05-14,Marche,0.01-1
20-05-16,Marche,0.01-1
20-05-17,Marche,0.01-1
20-05-18,Marche,0.01-1
20-05-19,Marche,0.01-1
20-05-20,Marche,0.01-1
20-05-21,Marche,0.01-1
20-05-22,Marche,0.01-1
20-05-23,Marche,0.01-1
20-05-24,Marche,0.01-1
20-05-25,Marche,0.01-1
20-05-27,Marche,0.01-1
20-05-28,Marche,0.01-1
20-05-29,Marche,0.01-1
20-05-30,Marche,0.01-1
20-05-31,Marche,0.01-1
20-06-01,Marche,0.01-1
20-06-04,Marche,0.01-1
20-06-05,Marche,0.01-1
20-06-06,Marche,0.01-1
20-06-07,Marche,0.01-1
20-06-08,Marche,0.01-1
20-06-09,Marche,0.01-1
20-06-10,Marche,0.01-1
20-06-11,Marche,0.01-1
20-06-12,Marche,0.01-1
20-06-13,Marche,0.01-1
20-06-14,Marche,0.01-1
20-06-15,Marche,0.01-1
20-06-16,Marche,0.01-1
20-06-17,Marche,0.01-1
20-06-18,Marche,0.01-1
20-06-19,Marche,0.01-1
20-06-20,Marche,0.01-1
20-06-21,Marche,0.01-1
20-06-22,Marche,0.01-1
20-06-23,Marche,0.01-1
20-06-25,Marche,0.01-1
20-06-29,Marche,0.01-1
20-06-30,Marche,0.01-1
20-07-01,Marche,0.01-1
20-07-04,Marche,0.01-1
20-07-06,Marche,0.01-1
20-07-07,Marche,0.01-1
20-07-08,Marche,0.01-1
20-07-09,Marche,0.01-1
20-07-10,Marche,0.01-1
20-07-13,Marche,0.01-1
20-07-15,Marche,0.01-1
20-07-16,Marche,0.01-1
20-07-17,Marche,0.01-1
20-07-19,Marche,0.01-1
20-07-21,Marche,0.01-1
20-07-22,Marche,0.01-1
20-07-23,Marche,0.01-1
20-07-24,Marche,0.01-1
20-07-25,Marche,0.01-1
20-07-26,Marche,0.01-1
20-07-27,Marche,0.01-1
20-07-30,Marche,0.01-1
20-07-31,Marche,0.01-1
20-08-01,Marche,0.01-1
20-08-02,Marche,0.01-1
20-08-03,Marche,0.01-1
20-08-04,Marche,0.01-1
20-08-06,Marche,0.01-1
20-08-07,Marche,0.01-1
20-08-08,Marche,0.01-1
20-08-09,Marche,0.01-1
20-08-10,Marche,0.01-1
20-08-13,Marche,0.01-1
20-02-25,Lazio,0.01-1
20-02-27,Lazio,0.01-1
20-02-28,Lazio,0.01-1
20-03-01,Lazio,0.01-1
20-03-02,Lazio,0.01-1
20-03-03,Lazio,0.01-1
20-03-04,Lazio,0.01-1
20-03-05,Lazio,0.01-1
20-03-06,Lazio,0.01-1
20-03-07,Lazio,0.01-1
20-03-08,Lazio,0.01-1
20-03-09,Lazio,0.01-1
20-03-10,Lazio,0.01-1
20-04-19,Lazio,0.01-1
20-04-20,Lazio,0.01-1
20-04-21,Lazio,0.01-1
20-04-23,Lazio,0.01-1
20-04-26,Lazio,0.01-1
20-04-27,Lazio,0.01-1
20-04-28,Lazio,0.01-1
20-04-29,Lazio,0.01-1
20-04-30,Lazio,0.01-1
20-05-01,Lazio,0.01-1
20-05-02,Lazio,0.01-1
20-05-03,Lazio,0.01-1
20-05-04,Lazio,0.01-1
20-05-05,Lazio,0.01-1
20-05-06,Lazio,0.01-1
20-05-07,Lazio,0.01-1
20-05-08,Lazio,0.01-1
20-05-09,Lazio,0.01-1
20-05-10,Lazio,0.01-1
20-05-11,Lazio,0.01-1
20-05-12,Lazio,0.01-1
20-05-13,Lazio,0.01-1
20-05-14,Lazio,0.01-1
20-05-15,Lazio,0.01-1
20-05-16,Lazio,0.01-1
20-05-17,Lazio,0.01-1
20-05-18,Lazio,0.01-1
20-05-19,Lazio,0.01-1
20-05-20,Lazio,0.01-1
20-05-21,Lazio,0.01-1
20-05-22,Lazio,0.01-1
20-05-23,Lazio,0.01-1
20-05-24,Lazio,0.01-1
20-05-25,Lazio,0.01-1
20-05-26,Lazio,0.01-1
20-05-27,Lazio,0.01-1
20-05-28,Lazio,0.01-1
20-05-29,Lazio,0.01-1
20-05-30,Lazio,0.01-1
20-05-31,Lazio,0.01-1
20-06-01,Lazio,0.01-1
20-06-02,Lazio,0.01-1
20-06-03,Lazio,0.01-1
20-06-04,Lazio,0.01-1
20-06-05,Lazio,0.01-1
20-06-06,Lazio,0.01-1
20-06-07,Lazio,0.01-1
20-06-08,Lazio,0.01-1
20-06-09,Lazio,0.01-1
20-06-10,Lazio,0.01-1
20-06-11,Lazio,0.01-1
20-06-12,Lazio,0.01-1
20-06-13,Lazio,0.01-1
20-06-14,Lazio,0.01-1
20-06-15,Lazio,0.01-1
20-06-16,Lazio,0.01-1
20-06-17,Lazio,0.01-1
20-06-18,Lazio,0.01-1
20-06-19,Lazio,0.01-1
20-06-20,Lazio,0.01-1
20-06-21,Lazio,0.01-1
20-06-22,Lazio,0.01-1
20-06-23,Lazio,0.01-1
20-06-24,Lazio,0.01-1
20-06-25,Lazio,0.01-1
20-06-26,Lazio,0.01-1
20-06-27,Lazio,0.01-1
20-06-28,Lazio,0.01-1
20-06-29,Lazio,0.01-1
20-06-30,Lazio,0.01-1
20-07-01,Lazio,0.01-1
20-07-02,Lazio,0.01-1
20-07-03,Lazio,0.01-1
20-07-04,Lazio,0.01-1
20-07-05,Lazio,0.01-1
20-07-06,Lazio,0.01-1
20-07-07,Lazio,0.01-1
20-07-08,Lazio,0.01-1
20-07-09,Lazio,0.01-1
20-07-10,Lazio,0.01-1
20-07-11,Lazio,0.01-1
20-07-12,Lazio,0.01-1
20-07-13,Lazio,0.01-1
20-07-14,Lazio,0.01-1
20-07-15,Lazio,0.01-1
20-07-16,Lazio,0.01-1
20-07-17,Lazio,0.01-1
20-07-18,Lazio,0.01-1
20-07-19,Lazio,0.01-1
20-07-20,Lazio,0.01-1
20-07-21,Lazio,0.01-1
20-07-22,Lazio,0.01-1
20-07-23,Lazio,0.01-1
20-07-24,Lazio,0.01-1
20-07-25,Lazio,0.01-1
20-07-26,Lazio,0.01-1
20-07-27,Lazio,0.01-1
20-07-28,Lazio,0.01-1
20-07-29,Lazio,0.01-1
20-07-30,Lazio,0.01-1
20-07-31,Lazio,0.01-1
20-08-01,Lazio,0.01-1
20-08-02,Lazio,0.01-1
20-08-03,Lazio,0.01-1
20-08-04,Lazio,0.01-1
20-08-05,Lazio,0.01-1
20-08-06,Lazio,0.01-1
20-08-07,Lazio,0.01-1
20-08-08,Lazio,0.01-1
20-08-09,Lazio,0.01-1
20-08-10,Lazio,0.01-1
20-08-11,Lazio,0.01-1
20-08-12,Lazio,0.01-1
20-08-13,Lazio,0.01-1
20-02-24,Abruzzo,0.01-1
20-02-26,Abruzzo,0.01-1
20-02-28,Abruzzo,0.01-1
20-02-29,Abruzzo,0.01-1
20-03-02,Abruzzo,0.01-1
20-03-03,Abruzzo,0.01-1
20-03-04,Abruzzo,0.01-1
20-03-05,Abruzzo,0.01-1
20-03-06,Abruzzo,0.01-1
20-03-07,Abruzzo,0.01-1
20-03-08,Abruzzo,0.01-1
20-04-19,Abruzzo,0.01-1
20-04-21,Abruzzo,0.01-1
20-04-25,Abruzzo,0.01-1
20-04-26,Abruzzo,0.01-1
20-05-01,Abruzzo,0.01-1
20-05-02,Abruzzo,0.01-1
20-05-03,Abruzzo,0.01-1
20-05-06,Abruzzo,0.01-1
20-05-08,Abruzzo,0.01-1
20-05-09,Abruzzo,0.01-1
20-05-10,Abruzzo,0.01-1
20-05-11,Abruzzo,0.01-1
20-05-13,Abruzzo,0.01-1
20-05-15,Abruzzo,0.01-1
20-05-16,Abruzzo,0.01-1
20-05-18,Abruzzo,0.01-1
20-05-19,Abruzzo,0.01-1
20-05-20,Abruzzo,0.01-1
20-05-21,Abruzzo,0.01-1
20-05-22,Abruzzo,0.01-1
20-05-23,Abruzzo,0.01-1
20-05-25,Abruzzo,0.01-1
20-05-26,Abruzzo,0.01-1
20-05-27,Abruzzo,0.01-1
20-05-28,Abruzzo,0.01-1
20-05-29,Abruzzo,0.01-1
20-05-30,Abruzzo,0.01-1
20-05-31,Abruzzo,0.01-1
20-06-01,Abruzzo,0.01-1
20-06-02,Abruzzo,0.01-1
20-06-03,Abruzzo,0.01-1
20-06-04,Abruzzo,0.01-1
20-06-06,Abruzzo,0.01-1
20-06-08,Abruzzo,0.01-1
20-06-09,Abruzzo,0.01-1
20-06-10,Abruzzo,0.01-1
20-06-11,Abruzzo,0.01-1
20-06-12,Abruzzo,0.01-1
20-06-15,Abruzzo,0.01-1
20-06-16,Abruzzo,0.01-1
20-06-18,Abruzzo,0.01-1
20-06-19,Abruzzo,0.01-1
20-06-21,Abruzzo,0.01-1
20-06-22,Abruzzo,0.01-1
20-06-23,Abruzzo,0.01-1
20-06-27,Abruzzo,0.01-1
20-06-29,Abruzzo,0.01-1
20-06-30,Abruzzo,0.01-1
20-07-01,Abruzzo,0.01-1
20-07-02,Abruzzo,0.01-1
20-07-03,Abruzzo,0.01-1
20-07-04,Abruzzo,0.01-1
20-07-06,Abruzzo,0.01-1
20-07-07,Abruzzo,0.01-1
20-07-08,Abruzzo,0.01-1
20-07-09,Abruzzo,0.01-1
20-07-10,Abruzzo,0.01-1
20-07-11,Abruzzo,0.01-1
20-07-13,Abruzzo,0.01-1
20-07-14,Abruzzo,0.01-1
20-07-15,Abruzzo,0.01-1
20-07-16,Abruzzo,0.01-1
20-07-17,Abruzzo,0.01-1
20-07-18,Abruzzo,0.01-1
20-07-20,Abruzzo,0.01-1
20-07-21,Abruzzo,0.01-1
20-07-22,Abruzzo,0.01-1
20-07-23,Abruzzo,0.01-1
20-07-24,Abruzzo,0.01-1
20-07-26,Abruzzo,0.01-1
20-07-27,Abruzzo,0.01-1
20-07-28,Abruzzo,0.01-1
20-07-29,Abruzzo,0.01-1
20-07-30,Abruzzo,0.01-1
20-07-31,Abruzzo,0.01-1
20-08-02,Abruzzo,0.01-1
20-08-03,Abruzzo,0.01-1
20-08-06,Abruzzo,0.01-1
20-08-07,Abruzzo,0.01-1
20-08-08,Abruzzo,0.01-1
20-08-10,Abruzzo,0.01-1
20-08-11,Abruzzo,0.01-1
20-08-13,Abruzzo,0.01-1
20-08-14,Abruzzo,0.01-1
20-03-02,Molise,0.01-1
20-03-03,Molise,0.01-1
20-03-09,Molise,0.01-1
20-03-11,Molise,0.01-1
20-03-12,Molise,0.01-1
20-03-17,Molise,0.01-1
20-03-22,Molise,0.01-1
20-04-07,Molise,0.01-1
20-04-13,Molise,0.01-1
20-04-17,Molise,0.01-1
20-04-18,Molise,0.01-1
20-04-20,Molise,0.01-1
20-04-21,Molise,0.01-1
20-04-23,Molise,0.01-1
20-04-24,Molise,0.01-1
20-04-25,Molise,0.01-1
20-04-27,Molise,0.01-1
20-04-29,Molise,0.01-1
20-04-30,Molise,0.01-1
20-05-04,Molise,0.01-1
20-05-05,Molise,0.01-1
20-05-06,Molise,0.01-1
20-05-13,Molise,0.01-1
20-05-15,Molise,0.01-1
20-05-17,Molise,0.01-1
20-05-22,Molise,0.01-1
20-05-25,Molise,0.01-1
20-05-26,Molise,0.01-1
20-05-27,Molise,0.01-1
20-06-07,Molise,0.01-1
20-06-08,Molise,0.01-1
20-06-15,Molise,0.01-1
20-06-17,Molise,0.01-1
20-06-20,Molise,0.01-1
20-06-21,Molise,0.01-1
20-06-24,Molise,0.01-1
20-07-10,Molise,0.01-1
20-07-23,Molise,0.01-1
20-07-24,Molise,0.01-1
20-07-26,Molise,0.01-1
20-07-27,Molise,0.01-1
20-07-29,Molise,0.01-1
20-07-30,Molise,0.01-1
20-07-31,Molise,0.01-1
20-08-01,Molise,0.01-1
20-08-05,Molise,0.01-1
20-08-14,Molise,0.01-1
20-02-25,Campania,0.01-1
20-02-26,Campania,0.01-1
20-02-28,Campania,0.01-1
20-02-29,Campania,0.01-1
20-03-01,Campania,0.01-1
20-03-02,Campania,0.01-1
20-03-03,Campania,0.01-1
20-03-04,Campania,0.01-1
20-03-05,Campania,0.01-1
20-03-06,Campania,0.01-1
20-03-07,Campania,0.01-1
20-03-08,Campania,0.01-1
20-03-09,Campania,0.01-1
20-03-10,Campania,0.01-1
20-03-11,Campania,0.01-1
20-04-12,Campania,0.01-1
20-04-13,Campania,0.01-1
20-04-16,Campania,0.01-1
20-04-17,Campania,0.01-1
20-04-18,Campania,0.01-1
20-04-19,Campania,0.01-1
20-04-20,Campania,0.01-1
20-04-21,Campania,0.01-1
20-04-22,Campania,0.01-1
20-04-23,Campania,0.01-1
20-04-24,Campania,0.01-1
20-04-25,Campania,0.01-1
20-04-26,Campania,0.01-1
20-04-27,Campania,0.01-1
20-04-28,Campania,0.01-1
20-04-29,Campania,0.01-1
20-04-30,Campania,0.01-1
20-05-01,Campania,0.01-1
20-05-02,Campania,0.01-1
20-05-03,Campania,0.01-1
20-05-04,Campania,0.01-1
20-05-05,Campania,0.01-1
20-05-06,Campania,0.01-1
20-05-07,Campania,0.01-1
20-05-08,Campania,0.01-1
20-05-09,Campania,0.01-1
20-05-10,Campania,0.01-1
20-05-11,Campania,0.01-1
20-05-12,Campania,0.01-1
20-05-13,Campania,0.01-1
20-05-14,Campania,0.01-1
20-05-15,Campania,0.01-1
20-05-16,Campania,0.01-1
20-05-17,Campania,0.01-1
20-05-18,Campania,0.01-1
20-05-19,Campania,0.01-1
20-05-20,Campania,0.01-1
20-05-21,Campania,0.01-1
20-05-22,Campania,0.01-1
20-05-23,Campania,0.01-1
20-05-24,Campania,0.01-1
20-05-25,Campania,0.01-1
20-05-26,Campania,0.01-1
20-05-27,Campania,0.01-1
20-05-28,Campania,0.01-1
20-05-29,Campania,0.01-1
20-05-30,Campania,0.01-1
20-05-31,Campania,0.01-1
20-06-01,Campania,0.01-1
20-06-02,Campania,0.01-1
20-06-05,Campania,0.01-1
20-06-06,Campania,0.01-1
20-06-07,Campania,0.01-1
20-06-08,Campania,0.01-1
20-06-09,Campania,0.01-1
20-06-10,Campania,0.01-1
20-06-11,Campania,0.01-1
20-06-12,Campania,0.01-1
20-06-13,Campania,0.01-1
20-06-15,Campania,0.01-1
20-06-16,Campania,0.01-1
20-06-17,Campania,0.01-1
20-06-18,Campania,0.01-1
20-06-19,Campania,0.01-1
20-06-20,Campania,0.01-1
20-06-21,Campania,0.01-1
20-06-22,Campania,0.01-1
20-06-23,Campania,0.01-1
20-06-24,Campania,0.01-1
20-06-25,Campania,0.01-1
20-06-27,Campania,0.01-1
20-06-28,Campania,0.01-1
20-06-29,Campania,0.01-1
20-06-30,Campania,0.01-1
20-07-01,Campania,0.01-1
20-07-02,Campania,0.01-1
20-07-03,Campania,0.01-1
20-07-04,Campania,0.01-1
20-07-05,Campania,0.01-1
20-07-06,Campania,0.01-1
20-07-07,Campania,0.01-1
20-07-08,Campania,0.01-1
20-07-09,Campania,0.01-1
20-07-10,Campania,0.01-1
20-07-11,Campania,0.01-1
20-07-12,Campania,0.01-1
20-07-13,Campania,0.01-1
20-07-14,Campania,0.01-1
20-07-15,Campania,0.01-1
20-07-16,Campania,0.01-1
20-07-17,Campania,0.01-1
20-07-18,Campania,0.01-1
20-07-19,Campania,0.01-1
20-07-20,Campania,0.01-1
20-07-21,Campania,0.01-1
20-07-22,Campania,0.01-1
20-07-23,Campania,0.01-1
20-07-24,Campania,0.01-1
20-07-25,Campania,0.01-1
20-07-26,Campania,0.01-1
20-07-27,Campania,0.01-1
20-07-28,Campania,0.01-1
20-07-29,Campania,0.01-1
20-07-30,Campania,0.01-1
20-07-31,Campania,0.01-1
20-08-01,Campania,0.01-1
20-08-02,Campania,0.01-1
20-08-03,Campania,0.01-1
20-08-04,Campania,0.01-1
20-08-05,Campania,0.01-1
20-08-06,Campania,0.01-1
20-08-07,Campania,0.01-1
20-08-08,Campania,0.01-1
20-08-09,Campania,0.01-1
20-08-10,Campania,0.01-1
20-08-11,Campania,0.01-1
20-08-12,Campania,0.01-1
20-08-13,Campania,0.01-1
20-08-14,Campania,0.01-1
20-02-26,Puglia,0.01-1
20-02-27,Puglia,0.01-1
20-03-01,Puglia,0.01-1
20-03-02,Puglia,0.01-1
20-03-03,Puglia,0.01-1
20-03-04,Puglia,0.01-1
20-03-05,Puglia,0.01-1
20-03-06,Puglia,0.01-1
20-03-07,Puglia,0.01-1
20-03-08,Puglia,0.01-1
20-03-09,Puglia,0.01-1
20-03-10,Puglia,0.01-1
20-03-11,Puglia,0.01-1
20-03-15,Puglia,0.01-1
20-04-12,Puglia,0.01-1
20-04-13,Puglia,0.01-1
20-04-19,Puglia,0.01-1
20-04-22,Puglia,0.01-1
20-04-24,Puglia,0.01-1
20-04-25,Puglia,0.01-1
20-04-26,Puglia,0.01-1
20-04-27,Puglia,0.01-1
20-04-30,Puglia,0.01-1
20-05-01,Puglia,0.01-1
20-05-02,Puglia,0.01-1
20-05-03,Puglia,0.01-1
20-05-04,Puglia,0.01-1
20-05-05,Puglia,0.01-1
20-05-06,Puglia,0.01-1
20-05-07,Puglia,0.01-1
20-05-08,Puglia,0.01-1
20-05-09,Puglia,0.01-1
20-05-10,Puglia,0.01-1
20-05-11,Puglia,0.01-1
20-05-12,Puglia,0.01-1
20-05-13,Puglia,0.01-1
20-05-14,Puglia,0.01-1
20-05-15,Puglia,0.01-1
20-05-17,Puglia,0.01-1
20-05-18,Puglia,0.01-1
20-05-19,Puglia,0.01-1
20-05-20,Puglia,0.01-1
20-05-21,Puglia,0.01-1
20-05-22,Puglia,0.01-1
20-05-23,Puglia,0.01-1
20-05-24,Puglia,0.01-1
20-05-25,Puglia,0.01-1
20-05-26,Puglia,0.01-1
20-05-27,Puglia,0.01-1
20-05-28,Puglia,0.01-1
20-05-29,Puglia,0.01-1
20-05-30,Puglia,0.01-1
20-05-31,Puglia,0.01-1
20-06-01,Puglia,0.01-1
20-06-03,Puglia,0.01-1
20-06-04,Puglia,0.01-1
20-06-05,Puglia,0.01-1
20-06-06,Puglia,0.01-1
20-06-08,Puglia,0.01-1
20-06-10,Puglia,0.01-1
20-06-11,Puglia,0.01-1
20-06-13,Puglia,0.01-1
20-06-16,Puglia,0.01-1
20-06-17,Puglia,0.01-1
20-06-18,Puglia,0.01-1
20-06-19,Puglia,0.01-1
20-06-22,Puglia,0.01-1
20-06-24,Puglia,0.01-1
20-06-25,Puglia,0.01-1
20-07-01,Puglia,0.01-1
20-07-02,Puglia,0.01-1
20-07-03,Puglia,0.01-1
20-07-07,Puglia,0.01-1
20-07-09,Puglia,0.01-1
20-07-10,Puglia,0.01-1
20-07-15,Puglia,0.01-1
20-07-16,Puglia,0.01-1
20-07-17,Puglia,0.01-1
20-07-18,Puglia,0.01-1
20-07-21,Puglia,0.01-1
20-07-22,Puglia,0.01-1
20-07-23,Puglia,0.01-1
20-07-24,Puglia,0.01-1
20-07-25,Puglia,0.01-1
20-07-26,Puglia,0.01-1
20-07-27,Puglia,0.01-1
20-07-28,Puglia,0.01-1
20-07-29,Puglia,0.01-1
20-07-30,Puglia,0.01-1
20-07-31,Puglia,0.01-1
20-08-01,Puglia,0.01-1
20-08-02,Puglia,0.01-1
20-08-03,Puglia,0.01-1
20-08-04,Puglia,0.01-1
20-08-05,Puglia,0.01-1
20-08-06,Puglia,0.01-1
20-08-07,Puglia,0.01-1
20-08-08,Puglia,0.01-1
20-08-09,Puglia,0.01-1
20-08-10,Puglia,0.01-1
20-08-11,Puglia,0.01-1
20-08-12,Puglia,0.01-1
20-08-13,Puglia,0.01-1
20-08-14,Puglia,0.01-1
20-08-15,Puglia,0.01-1
20-08-16,Puglia,0.01-1
20-03-03,Basilicata,0.01-1
20-03-05,Basilicata,0.01-1
20-03-06,Basilicata,0.01-1
20-03-08,Basilicata,0.01-1
20-03-09,Basilicata,0.01-1
20-03-10,Basilicata,0.01-1
20-03-12,Basilicata,0.01-1
20-03-14,Basilicata,0.01-1
20-03-15,Basilicata,0.01-1
20-03-25,Basilicata,0.01-1
20-03-29,Basilicata,0.01-1
20-04-02,Basilicata,0.01-1
20-04-05,Basilicata,0.01-1
20-04-06,Basilicata,0.01-1
20-04-07,Basilicata,0.01-1
20-04-10,Basilicata,0.01-1
20-04-11,Basilicata,0.01-1
20-04-12,Basilicata,0.01-1
20-04-13,Basilicata,0.01-1
20-04-16,Basilicata,0.01-1
20-04-17,Basilicata,0.01-1
20-04-18,Basilicata,0.01-1
20-04-19,Basilicata,0.01-1
20-04-20,Basilicata,0.01-1
20-04-21,Basilicata,0.01-1
20-04-22,Basilicata,0.01-1
20-04-23,Basilicata,0.01-1
20-04-25,Basilicata,0.01-1
20-04-27,Basilicata,0.01-1
20-04-28,Basilicata,0.01-1
20-04-29,Basilicata,0.01-1
20-04-30,Basilicata,0.01-1
20-05-01,Basilicata,0.01-1
20-05-02,Basilicata,0.01-1
20-05-03,Basilicata,0.01-1
20-05-05,Basilicata,0.01-1
20-05-08,Basilicata,0.01-1
20-05-09,Basilicata,0.01-1
20-05-11,Basilicata,0.01-1
20-05-12,Basilicata,0.01-1
20-05-13,Basilicata,0.01-1
20-05-14,Basilicata,0.01-1
20-05-16,Basilicata,0.01-1
20-05-18,Basilicata,0.01-1
20-05-19,Basilicata,0.01-1
20-05-21,Basilicata,0.01-1
20-05-22,Basilicata,0.01-1
20-05-23,Basilicata,0.01-1
20-05-26,Basilicata,0.01-1
20-05-27,Basilicata,0.01-1
20-06-05,Basilicata,0.01-1
20-06-08,Basilicata,0.01-1
20-06-28,Basilicata,0.01-1
20-07-02,Basilicata,0.01-1
20-07-07,Basilicata,0.01-1
20-07-10,Basilicata,0.01-1
20-07-17,Basilicata,0.01-1
20-07-20,Basilicata,0.01-1
20-07-22,Basilicata,0.01-1
20-07-24,Basilicata,0.01-1
20-07-29,Basilicata,0.01-1
20-07-30,Basilicata,0.01-1
20-07-31,Basilicata,0.01-1
20-08-04,Basilicata,0.01-1
20-08-06,Basilicata,0.01-1
20-08-07,Basilicata,0.01-1
20-08-11,Basilicata,0.01-1
20-08-13,Basilicata,0.01-1
20-02-29,Calabria,0.01-1
20-03-04,Calabria,0.01-1
20-03-05,Calabria,0.01-1
20-03-06,Calabria,0.01-1
20-03-07,Calabria,0.01-1
20-03-08,Calabria,0.01-1
20-03-09,Calabria,0.01-1
20-03-10,Calabria,0.01-1
20-03-11,Calabria,0.01-1
20-03-12,Calabria,0.01-1
20-03-14,Calabria,0.01-1
20-03-15,Calabria,0.01-1
20-03-29,Calabria,0.01-1
20-03-30,Calabria,0.01-1
20-04-02,Calabria,0.01-1
20-04-05,Calabria,0.01-1
20-04-06,Calabria,0.01-1
20-04-10,Calabria,0.01-1
20-04-11,Calabria,0.01-1
20-04-12,Calabria,0.01-1
20-04-13,Calabria,0.01-1
20-04-17,Calabria,0.01-1
20-04-18,Calabria,0.01-1
20-04-19,Calabria,0.01-1
20-04-20,Calabria,0.01-1
20-04-21,Calabria,0.01-1
20-04-22,Calabria,0.01-1
20-04-23,Calabria,0.01-1
20-04-24,Calabria,0.01-1
20-04-25,Calabria,0.01-1
20-04-26,Calabria,0.01-1
20-04-27,Calabria,0.01-1
20-04-28,Calabria,0.01-1
20-04-29,Calabria,0.01-1
20-04-30,Calabria,0.01-1
20-05-01,Calabria,0.01-1
20-05-02,Calabria,0.01-1
20-05-03,Calabria,0.01-1
20-05-04,Calabria,0.01-1
20-05-05,Calabria,0.01-1
20-05-06,Calabria,0.01-1
20-05-07,Calabria,0.01-1
20-05-08,Calabria,0.01-1
20-05-09,Calabria,0.01-1
20-05-10,Calabria,0.01-1
20-05-11,Calabria,0.01-1
20-05-12,Calabria,0.01-1
20-05-13,Calabria,0.01-1
20-05-14,Calabria,0.01-1
20-05-15,Calabria,0.01-1
20-05-17,Calabria,0.01-1
20-05-18,Calabria,0.01-1
20-05-21,Calabria,0.01-1
20-05-23,Calabria,0.01-1
20-05-25,Calabria,0.01-1
20-06-04,Calabria,0.01-1
20-06-08,Calabria,0.01-1
20-06-10,Calabria,0.01-1
20-06-11,Calabria,0.01-1
20-06-16,Calabria,0.01-1
20-06-18,Calabria,0.01-1
20-06-19,Calabria,0.01-1
20-06-20,Calabria,0.01-1
20-06-21,Calabria,0.01-1
20-06-24,Calabria,0.01-1
20-06-27,Calabria,0.01-1
20-06-28,Calabria,0.01-1
20-07-03,Calabria,0.01-1
20-07-06,Calabria,0.01-1
20-07-07,Calabria,0.01-1
20-07-09,Calabria,0.01-1
20-07-13,Calabria,0.01-1
20-07-14,Calabria,0.01-1
20-07-15,Calabria,0.01-1
20-07-16,Calabria,0.01-1
20-07-17,Calabria,0.01-1
20-07-20,Calabria,0.01-1
20-07-21,Calabria,0.01-1
20-07-23,Calabria,0.01-1
20-07-28,Calabria,0.01-1
20-07-29,Calabria,0.01-1
20-07-30,Calabria,0.01-1
20-08-01,Calabria,0.01-1
20-08-03,Calabria,0.01-1
20-08-05,Calabria,0.01-1
20-08-06,Calabria,0.01-1
20-08-07,Calabria,0.01-1
20-08-09,Calabria,0.01-1
20-08-10,Calabria,0.01-1
20-08-11,Calabria,0.01-1
20-08-12,Calabria,0.01-1
20-02-24,Sicilia,0.01-1
20-02-26,Sicilia,0.01-1
20-02-27,Sicilia,0.01-1
20-02-28,Sicilia,0.01-1
20-03-01,Sicilia,0.01-1
20-03-02,Sicilia,0.01-1
20-03-03,Sicilia,0.01-1
20-03-04,Sicilia,0.01-1
20-03-05,Sicilia,0.01-1
20-03-06,Sicilia,0.01-1
20-03-07,Sicilia,0.01-1
20-03-08,Sicilia,0.01-1
20-03-09,Sicilia,0.01-1
20-03-10,Sicilia,0.01-1
20-03-11,Sicilia,0.01-1
20-03-12,Sicilia,0.01-1
20-03-13,Sicilia,0.01-1
20-03-14,Sicilia,0.01-1
20-03-15,Sicilia,0.01-1
20-03-16,Sicilia,0.01-1
20-03-29,Sicilia,0.01-1
20-04-01,Sicilia,0.01-1
20-04-02,Sicilia,0.01-1
20-04-03,Sicilia,0.01-1
20-04-04,Sicilia,0.01-1
20-04-05,Sicilia,0.01-1
20-04-11,Sicilia,0.01-1
20-04-12,Sicilia,0.01-1
20-04-13,Sicilia,0.01-1
20-04-14,Sicilia,0.01-1
20-04-15,Sicilia,0.01-1
20-04-16,Sicilia,0.01-1
20-04-17,Sicilia,0.01-1
20-04-18,Sicilia,0.01-1
