somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta,siglaRegione,NUTS2
15,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,20-29,MAR,ITI3
64,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera,20-29,MAR,ITI3
5,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11092101_INRCA_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11092101_INRCA,20-29,MAR,ITI3
10,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,20-29,MAR,ITI3
6,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_124501_DT12 RSA- MONTEFIORE DELL`ASO_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,124501_DT12 RSA- MONTEFIORE DELL`ASO,20-29,MAR,ITI3
19,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000101_AV1 - Ospedale di Urbino_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000101_AV1 - Ospedale di Urbino,30-39,MAR,ITI3
20,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,30-39,MAR,ITI3
12,Marche,TML_CAT_OSS,"05/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2_30-39",1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2",30-39,MAR,ITI3
19,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000204_Ospedale di Fabriano - ASUR - Area Vasta 2_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000204_Ospedale di Fabriano - ASUR - Area Vasta 2,30-39,MAR,ITI3
50,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000302_Ospedale di Macerata - ASUR - Area Vasta 3_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000302_Ospedale di Macerata - ASUR - Area Vasta 3,30-39,MAR,ITI3
14,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000303_Ospedale Camerino_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000303_Ospedale Camerino,30-39,MAR,ITI3
14,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,30-39,MAR,ITI3
5,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,30-39,MAR,ITI3
48,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,30-39,MAR,ITI3
79,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera,30-39,MAR,ITI3
27,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11092101_INRCA_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11092101_INRCA,30-39,MAR,ITI3
7,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,30-39,MAR,ITI3
5,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_124501_DT12 RSA- MONTEFIORE DELL`ASO_30-39,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,124501_DT12 RSA- MONTEFIORE DELL`ASO,30-39,MAR,ITI3
15,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000101_AV1 - Ospedale di Urbino_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000101_AV1 - Ospedale di Urbino,40-49,MAR,ITI3
17,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,40-49,MAR,ITI3
15,Marche,TML_CAT_OSS,"05/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2_40-49",1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2",40-49,MAR,ITI3
19,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000204_Ospedale di Fabriano - ASUR - Area Vasta 2_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000204_Ospedale di Fabriano - ASUR - Area Vasta 2,40-49,MAR,ITI3
124,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000302_Ospedale di Macerata - ASUR - Area Vasta 3_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000302_Ospedale di Macerata - ASUR - Area Vasta 3,40-49,MAR,ITI3
1,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000303_Ospedale Camerino_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000303_Ospedale Camerino,40-49,MAR,ITI3
11,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,40-49,MAR,ITI3
3,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,40-49,MAR,ITI3
45,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,40-49,MAR,ITI3
53,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera,40-49,MAR,ITI3
34,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11092101_INRCA_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11092101_INRCA,40-49,MAR,ITI3
8,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,40-49,MAR,ITI3
15,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_124501_DT12 RSA- MONTEFIORE DELL`ASO_40-49,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,124501_DT12 RSA- MONTEFIORE DELL`ASO,40-49,MAR,ITI3
24,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000101_AV1 - Ospedale di Urbino_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000101_AV1 - Ospedale di Urbino,50-59,MAR,ITI3
20,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,50-59,MAR,ITI3
26,Marche,TML_CAT_OSS,"05/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2_50-59",1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2",50-59,MAR,ITI3
28,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000204_Ospedale di Fabriano - ASUR - Area Vasta 2_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000204_Ospedale di Fabriano - ASUR - Area Vasta 2,50-59,MAR,ITI3
110,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000302_Ospedale di Macerata - ASUR - Area Vasta 3_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000302_Ospedale di Macerata - ASUR - Area Vasta 3,50-59,MAR,ITI3
5,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000303_Ospedale Camerino_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000303_Ospedale Camerino,50-59,MAR,ITI3
17,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,50-59,MAR,ITI3
6,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,50-59,MAR,ITI3
56,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,50-59,MAR,ITI3
39,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera,50-59,MAR,ITI3
44,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11092101_INRCA_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11092101_INRCA,50-59,MAR,ITI3
8,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,50-59,MAR,ITI3
13,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_124501_DT12 RSA- MONTEFIORE DELL`ASO_50-59,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,124501_DT12 RSA- MONTEFIORE DELL`ASO,50-59,MAR,ITI3
13,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000101_AV1 - Ospedale di Urbino_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000101_AV1 - Ospedale di Urbino,60-69,MAR,ITI3
12,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,60-69,MAR,ITI3
8,Marche,TML_CAT_OSS,"05/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2_60-69",1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2",60-69,MAR,ITI3
19,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000204_Ospedale di Fabriano - ASUR - Area Vasta 2_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000204_Ospedale di Fabriano - ASUR - Area Vasta 2,60-69,MAR,ITI3
35,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000302_Ospedale di Macerata - ASUR - Area Vasta 3_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000302_Ospedale di Macerata - ASUR - Area Vasta 3,60-69,MAR,ITI3
3,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000303_Ospedale Camerino_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000303_Ospedale Camerino,60-69,MAR,ITI3
9,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,60-69,MAR,ITI3
6,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,60-69,MAR,ITI3
12,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,60-69,MAR,ITI3
17,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11090501_Az.Osp. Riuniti di Ancona - Azienda Ospedaliera,60-69,MAR,ITI3
14,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_11092101_INRCA_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,11092101_INRCA,60-69,MAR,ITI3
5,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,60-69,MAR,ITI3
3,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_124501_DT12 RSA- MONTEFIORE DELL`ASO_60-69,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,124501_DT12 RSA- MONTEFIORE DELL`ASO,60-69,MAR,ITI3
1,Marche,TML_CAT_OSS,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_70-79,1 - Operatori Sanitari e Sociosanitari,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,70-79,MAR,ITI3
2,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_103324_DT03 CURE INTERMEDIE FOSSOMBRONE_20-29,2 - Personale non Sanitario,11,2021-01-05,PF/BT,103324_DT03 CURE INTERMEDIE FOSSOMBRONE,20-29,MAR,ITI3
2,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_20-29,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,20-29,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_20-29,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,20-29,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_20-29,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,20-29,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_20-29,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,20-29,MAR,ITI3
10,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_103324_DT03 CURE INTERMEDIE FOSSOMBRONE_30-39,2 - Personale non Sanitario,11,2021-01-05,PF/BT,103324_DT03 CURE INTERMEDIE FOSSOMBRONE,30-39,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_30-39,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,30-39,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_30-39,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,30-39,MAR,ITI3
4,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_30-39,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,30-39,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_30-39,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,30-39,MAR,ITI3
14,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_103324_DT03 CURE INTERMEDIE FOSSOMBRONE_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,103324_DT03 CURE INTERMEDIE FOSSOMBRONE,40-49,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,40-49,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,40-49,MAR,ITI3
4,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000302_Ospedale di Macerata - ASUR - Area Vasta 3_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000302_Ospedale di Macerata - ASUR - Area Vasta 3,40-49,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,40-49,MAR,ITI3
6,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,40-49,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,40-49,MAR,ITI3
4,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_40-49,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,40-49,MAR,ITI3
9,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_103324_DT03 CURE INTERMEDIE FOSSOMBRONE_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,103324_DT03 CURE INTERMEDIE FOSSOMBRONE,50-59,MAR,ITI3
3,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,50-59,MAR,ITI3
9,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,50-59,MAR,ITI3
3,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000401_Ospedale Augusto Murri - FERMO - ASUR - Area Vasta 4,50-59,MAR,ITI3
2,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,50-59,MAR,ITI3
18,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,50-59,MAR,ITI3
2,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,50-59,MAR,ITI3
2,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_50-59,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,50-59,MAR,ITI3
20,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_103324_DT03 CURE INTERMEDIE FOSSOMBRONE_60-69,2 - Personale non Sanitario,11,2021-01-05,PF/BT,103324_DT03 CURE INTERMEDIE FOSSOMBRONE,60-69,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5_60-69,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11000502_Ospedale Ascoli Piceno - ASUR - Area Vasta 5,60-69,MAR,ITI3
4,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera_60-69,2 - Personale non Sanitario,11,2021-01-05,PF/BT,11090101_AZ.Osp.Marche Nord - Sede Pesaro - Azienda Ospedaliera,60-69,MAR,ITI3
1,Marche,TML_CAT_PERSONALE,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_60-69,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,60-69,MAR,ITI3
3,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_60-69,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,60-69,MAR,ITI3
1,Marche,TML_CAT_ALTRO,05/01/2021_PF/BT_MAR_112801_AIOP - Casa di Cura Privata San Benedetto spa_70-79,2 - Personale non Sanitario,11,2021-01-05,PF/BT,112801_AIOP - Casa di Cura Privata San Benedetto spa,70-79,MAR,ITI3
3,Marche,TML_CAT_OSS,06/01/2021_PF/BT_MAR_10000301_ospedale di Civitanova Marche_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,10000301_ospedale di Civitanova Marche,20-29,MAR,ITI3
6,Marche,TML_CAT_OSS,06/01/2021_PF/BT_MAR_10000302_Ospedale Macerata_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,10000302_Ospedale Macerata,20-29,MAR,ITI3
5,Marche,TML_CAT_OSS,06/01/2021_PF/BT_MAR_11000201_Ospedale di Senigallia - ASUR - Area Vasta 2_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,11000201_Ospedale di Senigallia - ASUR - Area Vasta 2,20-29,MAR,ITI3
10,Marche,TML_CAT_OSS,"06/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI_20-29",1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI",20-29,MAR,ITI3
5,Marche,TML_CAT_OSS,"06/01/2021_PF/BT_MAR_11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2_20-29",1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,"11000202_Ospedale ""Carlo Urbani"" - JESI - ASUR - Area Vasta 2",20-29,MAR,ITI3
7,Marche,TML_CAT_OSS,06/01/2021_PF/BT_MAR_11000204_Ospedale di Fabriano - ASUR - Area Vasta 2_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,11000204_Ospedale di Fabriano - ASUR - Area Vasta 2,20-29,MAR,ITI3
5,Marche,TML_CAT_OSS,06/01/2021_PF/BT_MAR_11000301_ospedale di Civitanova Marche_20-29,1 - Operatori Sanitari e Sociosanitari,11,2021-01-06,PF/BT,11000301_ospedale di Civitanova Marche,20-29,MAR,ITI3
