date,nuoviCasiGiornalieri,regione,tipo
2020-04-18T00:00:00,19,abruzzo,positivi
2020-04-19T00:00:00,7,abruzzo,positivi
2020-04-20T00:00:00,58,abruzzo,positivi
2020-04-21T00:00:00,12,abruzzo,positivi
2020-04-22T00:00:00,19,abruzzo,positivi
2020-04-23T00:00:00,24,abruzzo,positivi
2020-04-24T00:00:00,22,abruzzo,positivi
2020-04-25T00:00:00,7,abruzzo,positivi
2020-04-26T00:00:00,10,abruzzo,positivi
2020-04-27T00:00:00,22,abruzzo,positivi
2020-04-28T00:00:00,15,abruzzo,positivi
2020-04-29T00:00:00,33,abruzzo,positivi
2020-04-30T00:00:00,40,abruzzo,positivi
2020-05-01T00:00:00,2,abruzzo,positivi
2020-05-02T00:00:00,4,abruzzo,positivi
2020-05-03T00:00:00,2,abruzzo,positivi
2020-05-04T00:00:00,29,abruzzo,positivi
2020-05-05T00:00:00,20,abruzzo,positivi
2020-05-06T00:00:00,13,abruzzo,positivi
2020-05-07T00:00:00,19,abruzzo,positivi
2020-05-08T00:00:00,10,abruzzo,positivi
2020-05-09T00:00:00,9,abruzzo,positivi
2020-05-10T00:00:00,2,abruzzo,positivi
2020-05-11T00:00:00,9,abruzzo,positivi
2020-05-12T00:00:00,24,abruzzo,positivi
2020-05-13T00:00:00,9,abruzzo,positivi
2020-05-14T00:00:00,18,abruzzo,positivi
2020-05-15T00:00:00,5,abruzzo,positivi
2020-05-16T00:00:00,9,abruzzo,positivi
2020-05-17T00:00:00,0,abruzzo,positivi
2020-05-18T00:00:00,5,abruzzo,positivi
2020-05-19T00:00:00,10,abruzzo,positivi
2020-05-20T00:00:00,9,abruzzo,positivi
2020-05-21T00:00:00,4,abruzzo,positivi
2020-05-22T00:00:00,7,abruzzo,positivi
2020-05-23T00:00:00,2,abruzzo,positivi
2020-05-24T00:00:00,0,abruzzo,positivi
2020-05-25T00:00:00,4,abruzzo,positivi
2020-05-26T00:00:00,4,abruzzo,positivi
2020-05-27T00:00:00,1,abruzzo,positivi
2020-05-28T00:00:00,1,abruzzo,positivi
2020-05-29T00:00:00,5,abruzzo,positivi
2020-05-30T00:00:00,3,abruzzo,positivi
2020-05-31T00:00:00,3,abruzzo,positivi
2020-06-01T00:00:00,5,abruzzo,positivi
2020-06-02T00:00:00,1,abruzzo,positivi
2020-06-03T00:00:00,2,abruzzo,positivi
2020-06-04T00:00:00,6,abruzzo,positivi
2020-06-05T00:00:00,0,abruzzo,positivi
2020-06-06T00:00:00,1,abruzzo,positivi
2020-06-07T00:00:00,0,abruzzo,positivi
2020-06-08T00:00:00,2,abruzzo,positivi
2020-06-09T00:00:00,1,abruzzo,positivi
2020-06-10T00:00:00,3,abruzzo,positivi
2020-06-11T00:00:00,2,abruzzo,positivi
2020-06-12T00:00:00,3,abruzzo,positivi
2020-06-13T00:00:00,0,abruzzo,positivi
2020-06-14T00:00:00,0,abruzzo,positivi
2020-06-15T00:00:00,1,abruzzo,positivi
2020-06-16T00:00:00,3,abruzzo,positivi
2020-06-17T00:00:00,1,abruzzo,positivi
2020-06-18T00:00:00,1,abruzzo,positivi
2020-06-19T00:00:00,1,abruzzo,positivi
2020-06-20T00:00:00,0,abruzzo,positivi
2020-06-21T00:00:00,1,abruzzo,positivi
2020-06-22T00:00:00,2,abruzzo,positivi
2020-06-23T00:00:00,1,abruzzo,positivi
2020-06-24T00:00:00,0,abruzzo,positivi
2020-06-25T00:00:00,0,abruzzo,positivi
2020-06-26T00:00:00,0,abruzzo,positivi
2020-06-27T00:00:00,2,abruzzo,positivi
2020-06-28T00:00:00,0,abruzzo,positivi
2020-06-29T00:00:00,4,abruzzo,positivi
2020-06-30T00:00:00,1,abruzzo,positivi
2020-07-01T00:00:00,7,abruzzo,positivi
2020-07-02T00:00:00,1,abruzzo,positivi
2020-07-03T00:00:00,5,abruzzo,positivi
2020-07-04T00:00:00,3,abruzzo,positivi
2020-07-05T00:00:00,0,abruzzo,positivi
2020-07-06T00:00:00,2,abruzzo,positivi
2020-07-07T00:00:00,8,abruzzo,positivi
2020-07-08T00:00:00,3,abruzzo,positivi
2020-07-09T00:00:00,4,abruzzo,positivi
2020-07-10T00:00:00,3,abruzzo,positivi
2020-07-11T00:00:00,1,abruzzo,positivi
2020-07-12T00:00:00,0,abruzzo,positivi
2020-07-13T00:00:00,3,abruzzo,positivi
2020-07-14T00:00:00,1,abruzzo,positivi
2020-07-15T00:00:00,1,abruzzo,positivi
2020-07-16T00:00:00,1,abruzzo,positivi
2020-07-17T00:00:00,6,abruzzo,positivi
2020-07-18T00:00:00,1,abruzzo,positivi
2020-07-19T00:00:00,0,abruzzo,positivi
2020-07-20T00:00:00,4,abruzzo,positivi
2020-07-21T00:00:00,3,abruzzo,positivi
2020-07-22T00:00:00,7,abruzzo,positivi
2020-07-23T00:00:00,3,abruzzo,positivi
2020-07-24T00:00:00,11,abruzzo,positivi
2020-07-25T00:00:00,0,abruzzo,positivi
2020-07-26T00:00:00,1,abruzzo,positivi
2020-07-27T00:00:00,4,abruzzo,positivi
2020-07-28T00:00:00,3,abruzzo,positivi
2020-07-29T00:00:00,5,abruzzo,positivi
2020-07-30T00:00:00,1,abruzzo,positivi
2020-07-31T00:00:00,8,abruzzo,positivi
2020-08-01T00:00:00,23,abruzzo,positivi
2020-08-02T00:00:00,2,abruzzo,positivi
2020-08-03T00:00:00,12,abruzzo,positivi
2020-08-04T00:00:00,40,abruzzo,positivi
2020-08-05T00:00:00,22,abruzzo,positivi
2020-08-06T00:00:00,3,abruzzo,positivi
2020-08-07T00:00:00,5,abruzzo,positivi
2020-08-08T00:00:00,9,abruzzo,positivi
2020-08-09T00:00:00,0,abruzzo,positivi
2020-08-10T00:00:00,10,abruzzo,positivi
2020-08-11T00:00:00,11,abruzzo,positivi
2020-08-12T00:00:00,14,abruzzo,positivi
2020-08-13T00:00:00,7,abruzzo,positivi
2020-08-14T00:00:00,8,abruzzo,positivi
2020-08-15T00:00:00,4,abruzzo,positivi
2020-08-16T00:00:00,7,abruzzo,positivi
2020-08-17T00:00:00,10,abruzzo,positivi
2020-08-18T00:00:00,5,abruzzo,positivi
2020-08-19T00:00:00,16,abruzzo,positivi
2020-08-20T00:00:00,19,abruzzo,positivi
2020-08-21T00:00:00,27,abruzzo,positivi
2020-08-22T00:00:00,4,abruzzo,positivi
2020-08-23T00:00:00,9,abruzzo,positivi
2020-08-24T00:00:00,31,abruzzo,positivi
2020-08-25T00:00:00,12,abruzzo,positivi
2020-08-26T00:00:00,17,abruzzo,positivi
2020-08-27T00:00:00,25,abruzzo,positivi
2020-08-28T00:00:00,30,abruzzo,positivi
2020-08-29T00:00:00,7,abruzzo,positivi
2020-08-30T00:00:00,4,abruzzo,positivi
2020-08-31T00:00:00,23,abruzzo,positivi
2020-09-01T00:00:00,26,abruzzo,positivi
2020-09-02T00:00:00,23,abruzzo,positivi
2020-09-03T00:00:00,20,abruzzo,positivi
2020-09-04T00:00:00,32,abruzzo,positivi
2020-09-05T00:00:00,13,abruzzo,positivi
2020-09-06T00:00:00,0,abruzzo,positivi
2020-09-07T00:00:00,10,abruzzo,positivi
2020-09-08T00:00:00,9,abruzzo,positivi
2020-09-09T00:00:00,25,abruzzo,positivi
2020-09-10T00:00:00,22,abruzzo,positivi
2020-09-11T00:00:00,22,abruzzo,positivi
2020-09-12T00:00:00,20,abruzzo,positivi
2020-09-13T00:00:00,6,abruzzo,positivi
2020-09-14T00:00:00,22,abruzzo,positivi
2020-09-15T00:00:00,41,abruzzo,positivi
2020-09-16T00:00:00,42,abruzzo,positivi
2020-09-17T00:00:00,29,abruzzo,positivi
2020-09-18T00:00:00,20,abruzzo,positivi
2020-09-19T00:00:00,33,abruzzo,positivi
2020-09-20T00:00:00,4,abruzzo,positivi
2020-09-21T00:00:00,19,abruzzo,positivi
2020-09-22T00:00:00,17,abruzzo,positivi
2020-09-23T00:00:00,42,abruzzo,positivi
2020-09-24T00:00:00,26,abruzzo,positivi
2020-09-25T00:00:00,32,abruzzo,positivi
2020-09-26T00:00:00,20,abruzzo,positivi
2020-09-27T00:00:00,6,abruzzo,positivi
2020-09-28T00:00:00,38,abruzzo,positivi
2020-09-29T00:00:00,19,abruzzo,positivi
2020-09-30T00:00:00,37,abruzzo,positivi
2020-10-01T00:00:00,47,abruzzo,positivi
2020-10-02T00:00:00,46,abruzzo,positivi
2020-10-03T00:00:00,34,abruzzo,positivi
2020-10-04T00:00:00,18,abruzzo,positivi
2020-10-05T00:00:00,64,abruzzo,positivi
2020-10-06T00:00:00,108,abruzzo,positivi
2020-10-07T00:00:00,86,abruzzo,positivi
2020-10-08T00:00:00,97,abruzzo,positivi
2020-10-09T00:00:00,102,abruzzo,positivi
2020-10-10T00:00:00,129,abruzzo,positivi
2020-10-11T00:00:00,54,abruzzo,positivi
2020-10-12T00:00:00,135,abruzzo,positivi
2020-10-13T00:00:00,239,abruzzo,positivi
2020-10-14T00:00:00,153,abruzzo,positivi
2020-10-15T00:00:00,183,abruzzo,positivi
2020-10-16T00:00:00,249,abruzzo,positivi
2020-10-17T00:00:00,168,abruzzo,positivi
2020-10-18T00:00:00,61,abruzzo,positivi
2020-10-19T00:00:00,303,abruzzo,positivi
2020-10-20T00:00:00,345,abruzzo,positivi
2020-10-21T00:00:00,352,abruzzo,positivi
2020-10-22T00:00:00,434,abruzzo,positivi
2020-10-23T00:00:00,405,abruzzo,positivi
2020-10-24T00:00:00,429,abruzzo,positivi
2020-10-25T00:00:00,158,abruzzo,positivi
2020-10-26T00:00:00,517,abruzzo,positivi
2020-10-27T00:00:00,438,abruzzo,positivi
2020-10-28T00:00:00,514,abruzzo,positivi
2020-10-29T00:00:00,565,abruzzo,positivi
2020-10-30T00:00:00,589,abruzzo,positivi
2020-10-31T00:00:00,591,abruzzo,positivi
2020-11-01T00:00:00,158,abruzzo,positivi
2020-11-02T00:00:00,655,abruzzo,positivi
2020-11-03T00:00:00,603,abruzzo,positivi
2020-11-04T00:00:00,713,abruzzo,positivi
2020-11-05T00:00:00,577,abruzzo,positivi
2020-11-06T00:00:00,795,abruzzo,positivi
2020-11-07T00:00:00,511,abruzzo,positivi
2020-11-08T00:00:00,101,abruzzo,positivi
2020-11-09T00:00:00,785,abruzzo,positivi
2020-11-10T00:00:00,768,abruzzo,positivi
2020-11-11T00:00:00,862,abruzzo,positivi
2020-11-12T00:00:00,810,abruzzo,positivi
2020-11-13T00:00:00,713,abruzzo,positivi
2020-11-14T00:00:00,569,abruzzo,positivi
2020-11-15T00:00:00,150,abruzzo,positivi
2020-11-16T00:00:00,812,abruzzo,positivi
2020-11-17T00:00:00,695,abruzzo,positivi
2020-11-18T00:00:00,762,abruzzo,positivi
2020-11-19T00:00:00,710,abruzzo,positivi
2020-11-20T00:00:00,687,abruzzo,positivi
2020-11-21T00:00:00,394,abruzzo,positivi
2020-11-22T00:00:00,69,abruzzo,positivi
2020-11-23T00:00:00,732,abruzzo,positivi
2020-11-24T00:00:00,661,abruzzo,positivi
2020-11-25T00:00:00,609,abruzzo,positivi
2020-11-26T00:00:00,439,abruzzo,positivi
2020-11-27T00:00:00,547,abruzzo,positivi
2020-11-28T00:00:00,366,abruzzo,positivi
2020-11-29T00:00:00,45,abruzzo,positivi
2020-11-30T00:00:00,457,abruzzo,positivi
2020-12-01T00:00:00,447,abruzzo,positivi
2020-12-02T00:00:00,390,abruzzo,positivi
2020-12-03T00:00:00,309,abruzzo,positivi
2020-12-04T00:00:00,370,abruzzo,positivi
2020-12-05T00:00:00,210,abruzzo,positivi
2020-12-06T00:00:00,26,abruzzo,positivi
2020-12-07T00:00:00,466,abruzzo,positivi
2020-12-08T00:00:00,85,abruzzo,positivi
2020-12-09T00:00:00,356,abruzzo,positivi
2020-12-10T00:00:00,250,abruzzo,positivi
2020-12-11T00:00:00,318,abruzzo,positivi
2020-12-12T00:00:00,222,abruzzo,positivi
2020-12-13T00:00:00,29,abruzzo,positivi
2020-12-14T00:00:00,275,abruzzo,positivi
2020-12-15T00:00:00,215,abruzzo,positivi
2020-12-16T00:00:00,248,abruzzo,positivi
2020-12-17T00:00:00,162,abruzzo,positivi
2020-12-18T00:00:00,207,abruzzo,positivi
2020-12-19T00:00:00,103,abruzzo,positivi
2020-12-20T00:00:00,28,abruzzo,positivi
2020-12-21T00:00:00,358,abruzzo,positivi
2020-12-22T00:00:00,202,abruzzo,positivi
2020-12-23T00:00:00,269,abruzzo,positivi
2020-12-24T00:00:00,72,abruzzo,positivi
2020-12-25T00:00:00,14,abruzzo,positivi
2020-12-26T00:00:00,35,abruzzo,positivi
2020-12-27T00:00:00,27,abruzzo,positivi
2020-12-28T00:00:00,314,abruzzo,positivi
2020-12-29T00:00:00,401,abruzzo,positivi
2020-12-30T00:00:00,386,abruzzo,positivi
2020-12-31T00:00:00,128,abruzzo,positivi
2021-01-01T00:00:00,27,abruzzo,positivi
2021-01-02T00:00:00,327,abruzzo,positivi
2021-01-03T00:00:00,50,abruzzo,positivi
2021-01-04T00:00:00,408,abruzzo,positivi
2021-01-05T00:00:00,356,abruzzo,positivi
2021-01-06T00:00:00,15,abruzzo,positivi
2021-01-07T00:00:00,378,abruzzo,positivi
2021-01-08T00:00:00,339,abruzzo,positivi
2021-01-09T00:00:00,234,abruzzo,positivi
2021-01-10T00:00:00,47,abruzzo,positivi
2021-01-11T00:00:00,350,abruzzo,positivi
2021-01-12T00:00:00,274,abruzzo,positivi
2021-01-13T00:00:00,229,abruzzo,positivi
2021-01-14T00:00:00,232,abruzzo,positivi
2021-01-15T00:00:00,212,abruzzo,positivi
2021-01-16T00:00:00,155,abruzzo,positivi
2021-01-17T00:00:00,18,abruzzo,positivi
2021-01-18T00:00:00,303,abruzzo,positivi
2021-01-19T00:00:00,233,abruzzo,positivi
2021-01-20T00:00:00,275,abruzzo,positivi
2021-01-21T00:00:00,258,abruzzo,positivi
2021-01-22T00:00:00,285,abruzzo,positivi
2021-01-23T00:00:00,177,abruzzo,positivi
2021-01-24T00:00:00,14,abruzzo,positivi
2021-01-25T00:00:00,403,abruzzo,positivi
2021-01-26T00:00:00,292,abruzzo,positivi
2021-01-27T00:00:00,374,abruzzo,positivi
2021-01-28T00:00:00,320,abruzzo,positivi
2021-01-29T00:00:00,430,abruzzo,positivi
2021-01-30T00:00:00,242,abruzzo,positivi
2021-01-31T00:00:00,69,abruzzo,positivi
2021-02-01T00:00:00,486,abruzzo,positivi
2021-02-02T00:00:00,461,abruzzo,positivi
2021-02-03T00:00:00,433,abruzzo,positivi
2021-02-04T00:00:00,433,abruzzo,positivi
2021-02-05T00:00:00,436,abruzzo,positivi
2021-02-06T00:00:00,343,abruzzo,positivi
2021-02-07T00:00:00,71,abruzzo,positivi
2021-02-08T00:00:00,436,abruzzo,positivi
2021-02-09T00:00:00,623,abruzzo,positivi
2021-02-10T00:00:00,474,abruzzo,positivi
2021-02-11T00:00:00,516,abruzzo,positivi
2021-02-12T00:00:00,464,abruzzo,positivi
2021-02-13T00:00:00,332,abruzzo,positivi
2021-02-14T00:00:00,47,abruzzo,positivi
2021-02-15T00:00:00,543,abruzzo,positivi
2021-02-16T00:00:00,538,abruzzo,positivi
2021-02-17T00:00:00,423,abruzzo,positivi
2021-02-18T00:00:00,471,abruzzo,positivi
2021-02-19T00:00:00,503,abruzzo,positivi
2021-02-20T00:00:00,361,abruzzo,positivi
2021-02-21T00:00:00,86,abruzzo,positivi
2021-02-22T00:00:00,682,abruzzo,positivi
2021-02-23T00:00:00,631,abruzzo,positivi
2021-02-24T00:00:00,575,abruzzo,positivi
2021-02-25T00:00:00,500,abruzzo,positivi
2021-02-26T00:00:00,493,abruzzo,positivi
2021-02-27T00:00:00,309,abruzzo,positivi
2021-02-28T00:00:00,54,abruzzo,positivi
2021-03-01T00:00:00,566,abruzzo,positivi
2021-03-02T00:00:00,487,abruzzo,positivi
2021-03-03T00:00:00,566,abruzzo,positivi
2021-03-04T00:00:00,593,abruzzo,positivi
2021-03-05T00:00:00,521,abruzzo,positivi
2021-03-06T00:00:00,254,abruzzo,positivi
2021-03-07T00:00:00,54,abruzzo,positivi
2021-03-08T00:00:00,510,abruzzo,positivi
2021-03-09T00:00:00,553,abruzzo,positivi
2021-03-10T00:00:00,399,abruzzo,positivi
2021-03-11T00:00:00,462,abruzzo,positivi
2021-03-12T00:00:00,382,abruzzo,positivi
2021-03-13T00:00:00,350,abruzzo,positivi
2021-03-14T00:00:00,63,abruzzo,positivi
2021-03-15T00:00:00,457,abruzzo,positivi
2021-03-16T00:00:00,478,abruzzo,positivi
2021-03-17T00:00:00,391,abruzzo,positivi
2021-03-18T00:00:00,312,abruzzo,positivi
2021-03-19T00:00:00,310,abruzzo,positivi
2021-03-20T00:00:00,246,abruzzo,positivi
2021-03-21T00:00:00,45,abruzzo,positivi
2021-03-22T00:00:00,393,abruzzo,positivi
2021-03-23T00:00:00,356,abruzzo,positivi
2021-03-24T00:00:00,371,abruzzo,positivi
2021-03-25T00:00:00,292,abruzzo,positivi
2021-03-26T00:00:00,368,abruzzo,positivi
2021-03-27T00:00:00,233,abruzzo,positivi
2021-03-28T00:00:00,71,abruzzo,positivi
2021-03-29T00:00:00,369,abruzzo,positivi
2021-03-30T00:00:00,372,abruzzo,positivi
2021-03-31T00:00:00,309,abruzzo,positivi
2021-04-01T00:00:00,266,abruzzo,positivi
2021-04-02T00:00:00,330,abruzzo,positivi
2021-04-03T00:00:00,146,abruzzo,positivi
2021-04-04T00:00:00,22,abruzzo,positivi
2021-04-05T00:00:00,51,abruzzo,positivi
2021-04-06T00:00:00,350,abruzzo,positivi
2021-04-07T00:00:00,306,abruzzo,positivi
2021-04-08T00:00:00,267,abruzzo,positivi
2021-04-09T00:00:00,263,abruzzo,positivi
2021-04-10T00:00:00,194,abruzzo,positivi
2021-04-11T00:00:00,24,abruzzo,positivi
2021-04-12T00:00:00,271,abruzzo,positivi
2021-04-13T00:00:00,258,abruzzo,positivi
2021-04-14T00:00:00,194,abruzzo,positivi
2021-04-15T00:00:00,179,abruzzo,positivi
2021-04-16T00:00:00,265,abruzzo,positivi
2021-04-17T00:00:00,156,abruzzo,positivi
2021-04-18T00:00:00,24,abruzzo,positivi
2021-04-19T00:00:00,231,abruzzo,positivi
2021-04-20T00:00:00,211,abruzzo,positivi
2021-04-21T00:00:00,177,abruzzo,positivi
2021-04-22T00:00:00,165,abruzzo,positivi
2021-04-23T00:00:00,189,abruzzo,positivi
2021-04-24T00:00:00,135,abruzzo,positivi
2021-04-25T00:00:00,6,abruzzo,positivi
2021-04-26T00:00:00,182,abruzzo,positivi
2021-04-27T00:00:00,195,abruzzo,positivi
2021-04-28T00:00:00,169,abruzzo,positivi
2021-04-29T00:00:00,194,abruzzo,positivi
2021-04-30T00:00:00,204,abruzzo,positivi
2021-05-01T00:00:00,55,abruzzo,positivi
2021-05-02T00:00:00,13,abruzzo,positivi
2021-05-03T00:00:00,238,abruzzo,positivi
2021-05-04T00:00:00,156,abruzzo,positivi
2021-05-05T00:00:00,172,abruzzo,positivi
2021-05-06T00:00:00,121,abruzzo,positivi
2021-05-07T00:00:00,122,abruzzo,positivi
2021-05-08T00:00:00,116,abruzzo,positivi
2021-05-09T00:00:00,9,abruzzo,positivi
2021-05-10T00:00:00,154,abruzzo,positivi
2021-05-11T00:00:00,138,abruzzo,positivi
2021-05-12T00:00:00,112,abruzzo,positivi
2021-05-13T00:00:00,113,abruzzo,positivi
2021-05-14T00:00:00,95,abruzzo,positivi
2021-05-15T00:00:00,71,abruzzo,positivi
2021-05-16T00:00:00,6,abruzzo,positivi
2021-05-17T00:00:00,85,abruzzo,positivi
2021-05-18T00:00:00,101,abruzzo,positivi
2021-05-19T00:00:00,87,abruzzo,positivi
2021-05-20T00:00:00,59,abruzzo,positivi
2021-05-21T00:00:00,59,abruzzo,positivi
2021-05-22T00:00:00,59,abruzzo,positivi
2021-05-23T00:00:00,9,abruzzo,positivi
2021-05-24T00:00:00,52,abruzzo,positivi
2021-05-25T00:00:00,50,abruzzo,positivi
2021-05-26T00:00:00,48,abruzzo,positivi
2021-05-27T00:00:00,63,abruzzo,positivi
2021-05-28T00:00:00,35,abruzzo,positivi
2021-05-29T00:00:00,47,abruzzo,positivi
2021-05-30T00:00:00,3,abruzzo,positivi
2021-05-31T00:00:00,53,abruzzo,positivi
2021-06-01T00:00:00,64,abruzzo,positivi
2021-06-02T00:00:00,6,abruzzo,positivi
2021-06-03T00:00:00,62,abruzzo,positivi
2021-06-04T00:00:00,34,abruzzo,positivi
2021-06-05T00:00:00,21,abruzzo,positivi
2021-06-06T00:00:00,10,abruzzo,positivi
2021-06-07T00:00:00,36,abruzzo,positivi
2021-06-08T00:00:00,57,abruzzo,positivi
2021-06-09T00:00:00,15,abruzzo,positivi
2021-06-10T00:00:00,29,abruzzo,positivi
2021-06-11T00:00:00,37,abruzzo,positivi
2021-06-12T00:00:00,20,abruzzo,positivi
2021-06-13T00:00:00,3,abruzzo,positivi
2021-06-14T00:00:00,21,abruzzo,positivi
2021-06-15T00:00:00,24,abruzzo,positivi
2021-06-16T00:00:00,14,abruzzo,positivi
2021-06-17T00:00:00,29,abruzzo,positivi
2021-06-18T00:00:00,30,abruzzo,positivi
2021-06-19T00:00:00,27,abruzzo,positivi
2021-06-20T00:00:00,3,abruzzo,positivi
2021-06-21T00:00:00,25,abruzzo,positivi
2021-06-22T00:00:00,20,abruzzo,positivi
2021-06-23T00:00:00,30,abruzzo,positivi
2021-06-24T00:00:00,24,abruzzo,positivi
2021-06-25T00:00:00,18,abruzzo,positivi
2021-06-26T00:00:00,24,abruzzo,positivi
2021-06-27T00:00:00,6,abruzzo,positivi
2021-06-28T00:00:00,43,abruzzo,positivi
2021-06-29T00:00:00,25,abruzzo,positivi
2021-06-30T00:00:00,37,abruzzo,positivi
2021-07-01T00:00:00,30,abruzzo,positivi
2021-07-02T00:00:00,32,abruzzo,positivi
2021-07-03T00:00:00,27,abruzzo,positivi
2020-02-22T00:00:00,1,abruzzo,ricoveri
2020-02-23T00:00:00,2,abruzzo,ricoveri
2020-02-24T00:00:00,2,abruzzo,ricoveri
2020-02-25T00:00:00,2,abruzzo,ricoveri
2020-02-26T00:00:00,4,abruzzo,ricoveri
2020-02-27T00:00:00,0,abruzzo,ricoveri
2020-02-28T00:00:00,7,abruzzo,ricoveri
2020-02-29T00:00:00,6,abruzzo,ricoveri
2020-03-01T00:00:00,4,abruzzo,ricoveri
2020-03-02T00:00:00,3,abruzzo,ricoveri
2020-03-03T00:00:00,2,abruzzo,ricoveri
2020-03-04T00:00:00,6,abruzzo,ricoveri
2020-03-05T00:00:00,3,abruzzo,ricoveri
2020-03-06T00:00:00,4,abruzzo,ricoveri
2020-03-07T00:00:00,12,abruzzo,ricoveri
2020-03-08T00:00:00,10,abruzzo,ricoveri
2020-03-09T00:00:00,18,abruzzo,ricoveri
2020-03-10T00:00:00,13,abruzzo,ricoveri
2020-03-11T00:00:00,21,abruzzo,ricoveri
2020-03-12T00:00:00,15,abruzzo,ricoveri
2020-03-13T00:00:00,24,abruzzo,ricoveri
2020-03-14T00:00:00,26,abruzzo,ricoveri
2020-03-15T00:00:00,28,abruzzo,ricoveri
2020-03-16T00:00:00,38,abruzzo,ricoveri
2020-03-17T00:00:00,51,abruzzo,ricoveri
2020-03-18T00:00:00,36,abruzzo,ricoveri
2020-03-19T00:00:00,29,abruzzo,ricoveri
2020-03-20T00:00:00,40,abruzzo,ricoveri
2020-03-21T00:00:00,35,abruzzo,ricoveri
2020-03-22T00:00:00,35,abruzzo,ricoveri
2020-03-23T00:00:00,37,abruzzo,ricoveri
2020-03-24T00:00:00,40,abruzzo,ricoveri
2020-03-25T00:00:00,34,abruzzo,ricoveri
2020-03-26T00:00:00,34,abruzzo,ricoveri
2020-03-27T00:00:00,36,abruzzo,ricoveri
2020-03-28T00:00:00,28,abruzzo,ricoveri
2020-03-29T00:00:00,16,abruzzo,ricoveri
2020-03-30T00:00:00,13,abruzzo,ricoveri
2020-03-31T00:00:00,22,abruzzo,ricoveri
2020-04-01T00:00:00,24,abruzzo,ricoveri
2020-04-02T00:00:00,20,abruzzo,ricoveri
2020-04-03T00:00:00,25,abruzzo,ricoveri
2020-04-04T00:00:00,15,abruzzo,ricoveri
2020-04-05T00:00:00,17,abruzzo,ricoveri
2020-04-06T00:00:00,10,abruzzo,ricoveri
2020-04-07T00:00:00,15,abruzzo,ricoveri
2020-04-08T00:00:00,17,abruzzo,ricoveri
2020-04-09T00:00:00,18,abruzzo,ricoveri
2020-04-10T00:00:00,18,abruzzo,ricoveri
2020-04-11T00:00:00,19,abruzzo,ricoveri
2020-04-12T00:00:00,13,abruzzo,ricoveri
2020-04-13T00:00:00,9,abruzzo,ricoveri
2020-04-14T00:00:00,9,abruzzo,ricoveri
2020-04-15T00:00:00,10,abruzzo,ricoveri
2020-04-16T00:00:00,9,abruzzo,ricoveri
2020-04-17T00:00:00,14,abruzzo,ricoveri
2020-04-18T00:00:00,14,abruzzo,ricoveri
2020-04-19T00:00:00,10,abruzzo,ricoveri
2020-04-20T00:00:00,20,abruzzo,ricoveri
2020-04-21T00:00:00,14,abruzzo,ricoveri
2020-04-22T00:00:00,13,abruzzo,ricoveri
2020-04-23T00:00:00,17,abruzzo,ricoveri
2020-04-24T00:00:00,17,abruzzo,ricoveri
2020-04-25T00:00:00,3,abruzzo,ricoveri
2020-04-26T00:00:00,4,abruzzo,ricoveri
2020-04-27T00:00:00,2,abruzzo,ricoveri
2020-04-28T00:00:00,6,abruzzo,ricoveri
2020-04-29T00:00:00,7,abruzzo,ricoveri
2020-04-30T00:00:00,5,abruzzo,ricoveri
2020-05-01T00:00:00,5,abruzzo,ricoveri
2020-05-02T00:00:00,5,abruzzo,ricoveri
2020-05-03T00:00:00,1,abruzzo,ricoveri
2020-05-04T00:00:00,3,abruzzo,ricoveri
2020-05-05T00:00:00,3,abruzzo,ricoveri
2020-05-06T00:00:00,4,abruzzo,ricoveri
2020-05-07T00:00:00,0,abruzzo,ricoveri
2020-05-08T00:00:00,3,abruzzo,ricoveri
2020-05-09T00:00:00,2,abruzzo,ricoveri
2020-05-10T00:00:00,1,abruzzo,ricoveri
2020-05-11T00:00:00,2,abruzzo,ricoveri
2020-05-12T00:00:00,2,abruzzo,ricoveri
2020-05-13T00:00:00,1,abruzzo,ricoveri
2020-05-14T00:00:00,2,abruzzo,ricoveri
2020-05-15T00:00:00,3,abruzzo,ricoveri
2020-05-16T00:00:00,0,abruzzo,ricoveri
2020-05-17T00:00:00,2,abruzzo,ricoveri
2020-05-18T00:00:00,2,abruzzo,ricoveri
2020-05-19T00:00:00,0,abruzzo,ricoveri
2020-05-20T00:00:00,1,abruzzo,ricoveri
2020-05-21T00:00:00,1,abruzzo,ricoveri
2020-05-22T00:00:00,2,abruzzo,ricoveri
2020-05-23T00:00:00,0,abruzzo,ricoveri
2020-05-24T00:00:00,2,abruzzo,ricoveri
2020-05-25T00:00:00,1,abruzzo,ricoveri
2020-05-26T00:00:00,0,abruzzo,ricoveri
2020-05-27T00:00:00,0,abruzzo,ricoveri
2020-05-28T00:00:00,0,abruzzo,ricoveri
2020-05-29T00:00:00,0,abruzzo,ricoveri
2020-05-30T00:00:00,0,abruzzo,ricoveri
2020-05-31T00:00:00,1,abruzzo,ricoveri
2020-06-01T00:00:00,1,abruzzo,ricoveri
2020-06-02T00:00:00,2,abruzzo,ricoveri
2020-06-03T00:00:00,1,abruzzo,ricoveri
2020-06-04T00:00:00,0,abruzzo,ricoveri
2020-06-05T00:00:00,0,abruzzo,ricoveri
2020-06-06T00:00:00,0,abruzzo,ricoveri
2020-06-07T00:00:00,2,abruzzo,ricoveri
2020-06-08T00:00:00,1,abruzzo,ricoveri
